TOA5,CR1000,CR1000,8841,CR1000.Std.25,CPU:lab6_CS.CR1,58691,CS
2020-02-14 11:39,1531,13.02,23.56,68,,,
2020-02-14 11:39,1532,13.03,23.56,70.35,,,
2020-02-14 11:39,1533,13.04,23.68,74.43,,,
2020-02-14 11:39,1534,13.04,23.73,76.21,,,
2020-02-14 11:39,1535,13.03,23.68,79.18,,,
2020-02-14 11:39,1536,13.03,23.77,80.4,,,
2020-02-14 11:39,1537,13.03,23.82,82.5,,,
2020-02-14 11:39,1538,13.03,23.85,83.9,,,
2020-02-14 11:39,1539,13.03,23.88,84.9,,,
2020-02-14 11:39,1540,13.03,23.83,86.1,,,
2020-02-14 11:39,1541,13.03,23.83,86.6,,,
2020-02-14 11:39,1542,13.02,23.88,87.5,,,
2020-02-14 11:39,1543,13.02,23.85,87.8,,,
2020-02-14 11:39,1544,13.04,23.85,88.5,,,
2020-02-14 11:39,1545,13.02,23.85,88.8,,,
2020-02-14 11:39,1546,13.03,23.87,89.3,,,
2020-02-14 11:39,1547,13.03,23.88,89.5,,,
2020-02-14 11:39,1548,13.02,23.85,89.8,,,
2020-02-14 11:39,1549,13.06,23.85,90.2,,,
2020-02-14 11:39,1550,13.06,23.85,90.3,,,
2020-02-14 11:39,1551,13.03,23.83,90.6,,,
2020-02-14 11:39,1552,13.02,23.83,90.7,,,
2020-02-14 11:39,1553,13.02,23.87,90.9,,,
2020-02-14 11:40,1554,13.02,23.88,91,,,
2020-02-14 11:40,1555,13.03,23.85,91.1,,,
2020-02-14 11:40,1556,13.02,23.82,91.2,,,
2020-02-14 11:40,1557,13.03,23.83,91.4,,,
2020-02-14 11:40,1558,13.03,23.87,91.5,,,
2020-02-14 11:40,1559,13.03,23.87,91.5,,,
2020-02-14 11:40,1560,13.03,23.85,91.7,,,
2020-02-14 11:40,1561,13.03,23.85,91.7,,,
2020-02-14 11:40,1562,13.03,23.85,91.8,,,
2020-02-14 11:40,1563,13.02,23.88,91.9,,,
2020-02-14 11:40,1564,13.03,23.85,91.9,,,
2020-02-14 11:40,1565,13.02,23.9,92,,,
2020-02-14 11:40,1566,13.02,23.85,92,,,
2020-02-14 11:40,1567,13.03,23.8,92,,,
2020-02-14 11:40,1568,13.02,23.78,92.1,,,
2020-02-14 11:40,1569,13.03,23.78,92.1,,,
2020-02-14 11:40,1570,13.02,23.8,92.2,,,
2020-02-14 11:40,1571,13.03,23.83,92.2,,,
2020-02-14 11:40,1572,13.03,23.83,92.2,,,
2020-02-14 11:40,1573,13.03,23.78,92.3,,,
2020-02-14 11:40,1574,13.02,23.76,92.3,,,
2020-02-14 11:40,1575,13.02,23.82,92.3,,,
2020-02-14 11:40,1576,13.02,23.78,92.3,,,
2020-02-14 11:40,1577,13.02,23.87,92.4,,,
2020-02-14 11:40,1578,13.02,23.78,92.4,,,
2020-02-14 11:40,1579,13.02,23.8,92.4,,,
2020-02-14 11:40,1580,13.03,23.76,92.5,,,
2020-02-14 11:40,1581,13.02,23.78,92.5,,,
2020-02-14 11:40,1582,13.02,23.76,92.5,,,
2020-02-14 11:40,1583,13.02,23.78,92.5,,,
2020-02-14 11:40,1584,13.02,23.8,92.6,,,
2020-02-14 11:40,1585,13.02,23.82,92.5,,,
2020-02-14 11:40,1586,13.02,23.78,92.6,,,
2020-02-14 11:40,1587,13.02,23.75,92.6,,,
2020-02-14 11:40,1588,13.02,23.82,92.7,,,
2020-02-14 11:40,1589,13.02,23.8,92.6,,,
2020-02-14 11:40,1590,13.02,23.8,92.6,,,
2020-02-14 11:40,1591,13.03,23.85,92.7,,,
2020-02-14 11:40,1592,13.03,23.76,92.7,,,
2020-02-14 11:40,1593,13.02,23.78,92.7,,,
2020-02-14 11:40,1594,13.02,23.8,92.7,,,
2020-02-14 11:40,1595,13.03,23.71,92.7,,,
2020-02-14 11:40,1596,13.02,23.8,92.7,,,
2020-02-14 11:40,1597,13.02,23.78,92.7,,,
2020-02-14 11:40,1598,13.02,23.8,92.8,,,
2020-02-14 11:40,1599,13.03,23.73,92.8,,,
2020-02-14 11:40,1600,13.02,23.73,92.8,,,
2020-02-14 11:40,1601,13.02,23.82,92.8,,,
2020-02-14 11:40,1602,13.03,23.78,92.8,,,
2020-02-14 11:40,1603,13.02,23.75,92.8,,,
2020-02-14 11:40,1604,13.02,23.66,92.8,,,
2020-02-14 11:40,1605,13.03,23.68,92.9,,,
2020-02-14 11:40,1606,13.02,23.76,92.9,,,
2020-02-14 11:40,1607,13.02,23.73,92.9,,,
2020-02-14 11:40,1608,13.03,23.7,92.9,,,
2020-02-14 11:40,1609,13.02,23.66,92.9,,,
2020-02-14 11:40,1610,13.02,23.7,92.9,,,
2020-02-14 11:40,1611,13.02,23.76,92.9,,,
2020-02-14 11:40,1612,13.03,23.71,92.9,,,
2020-02-14 11:40,1613,13.02,23.71,92.9,,,
2020-02-14 11:41,1614,13.02,23.7,92.9,,,
2020-02-14 11:41,1615,13.02,23.73,92.9,,,
2020-02-14 11:41,1616,13.02,23.78,92.9,,,
2020-02-14 11:41,1617,13.02,23.75,92.9,,,
2020-02-14 11:41,1618,13.02,23.68,93,,,
2020-02-14 11:41,1619,13.01,23.75,93,,,
2020-02-14 11:41,1620,13.03,23.75,93,,,
2020-02-14 11:41,1621,13.02,23.73,93,,,
2020-02-14 11:41,1622,13.02,23.7,92.9,,,
2020-02-14 11:41,1623,13.02,23.71,93,,,
2020-02-14 11:41,1624,13.03,23.73,93,,,
2020-02-14 11:41,1625,13.02,23.71,93,,,
2020-02-14 11:41,1626,13.02,23.71,93,,,
2020-02-14 11:41,1627,13.02,23.73,93,,,
2020-02-14 11:41,1628,13.02,23.71,93,,,
2020-02-14 11:41,1629,13.02,23.71,93,,,
2020-02-14 11:41,1630,13.02,23.73,93,,,
2020-02-14 11:41,1631,13.02,23.73,93,,,
2020-02-14 11:41,1632,13.02,23.76,93,,,
2020-02-14 11:41,1633,13.02,23.71,93,,,
2020-02-14 11:41,1634,13.02,23.75,93,,,
2020-02-14 11:41,1635,13.02,23.66,93,,,
2020-02-14 11:41,1636,13.02,23.71,93.1,,,
2020-02-14 11:41,1637,13.02,23.76,93.1,,,
2020-02-14 11:41,1638,13.03,23.71,93,,,
2020-02-14 11:41,1639,13.02,23.71,93.1,,,
2020-02-14 11:41,1640,13.03,23.66,93.1,,,
2020-02-14 11:41,1641,13.02,23.63,93.1,,,
2020-02-14 11:41,1642,13.02,23.76,93.1,,,
2020-02-14 11:41,1643,13.03,23.73,93.1,,,
2020-02-14 11:41,1644,13.02,23.68,93.1,,,
2020-02-14 11:41,1645,13.02,23.63,93.1,,,
2020-02-14 11:41,1646,13.02,23.73,93.1,,,
2020-02-14 11:41,1647,13.02,23.66,93.1,,,
2020-02-14 11:41,1648,13.02,23.73,93.1,,,
2020-02-14 11:41,1649,13.02,23.71,93.1,,,
2020-02-14 11:41,1650,13.02,23.68,93.1,,,
2020-02-14 11:41,1651,13.02,23.76,93.1,,,
2020-02-14 11:41,1652,13.01,23.75,93.1,,,
2020-02-14 11:41,1653,13.02,23.7,93.1,,,
2020-02-14 11:41,1654,13.01,23.66,93.1,,,
2020-02-14 11:41,1655,13.02,23.66,93.2,,,
2020-02-14 11:41,1656,13.02,23.68,93.1,,,
2020-02-14 11:41,1657,13.02,23.68,93.1,,,
2020-02-14 11:41,1658,13.02,23.73,93.2,,,
2020-02-14 11:41,1659,13.01,23.68,93.1,,,
2020-02-14 11:41,1660,13.02,23.66,93.2,,,
2020-02-14 11:41,1661,13.01,23.68,93.2,,,
2020-02-14 11:41,1662,13.03,23.61,93.2,,,
2020-02-14 11:41,1663,13.02,23.65,93.2,,,
2020-02-14 11:41,1664,13.01,23.65,93.1,,,
2020-02-14 11:41,1665,13.01,23.68,93.2,,,
2020-02-14 11:41,1666,13.02,23.66,93.2,,,
2020-02-14 11:41,1667,13.02,23.63,93.2,,,
2020-02-14 11:41,1668,13.02,23.65,93.2,,,
2020-02-14 11:41,1669,13.01,23.66,93.2,,,
2020-02-14 11:41,1670,13.02,23.71,93.2,,,
2020-02-14 11:41,1671,13.02,23.61,93.2,,,
2020-02-14 11:41,1672,13.01,23.61,93.2,,,
2020-02-14 11:41,1673,13.02,23.65,93.2,,,
2020-02-14 11:42,1674,13.02,23.66,93.2,,,
2020-02-14 11:42,1675,13.02,23.66,93.2,,,
2020-02-14 11:42,1676,13.02,23.61,93.2,,,
2020-02-14 11:42,1677,13.02,23.66,93.2,,,
2020-02-14 11:42,1678,13.02,23.7,93.2,,,
2020-02-14 11:42,1679,13.02,23.68,93.2,,,
2020-02-14 11:42,1680,13.02,23.6,93.2,,,
2020-02-14 11:42,1681,13.02,23.65,93.2,,,
2020-02-14 11:42,1682,13.02,23.7,93.2,,,
2020-02-14 11:42,1683,13.02,23.63,93.2,,,
2020-02-14 11:42,1684,13.02,23.61,93.2,,,
2020-02-14 11:42,1685,13.02,23.61,93.3,,,
2020-02-14 11:42,1686,13.01,23.68,93.3,,,
2020-02-14 11:42,1687,13.02,23.66,93.2,,,
2020-02-14 11:42,1688,13.02,23.68,93.2,,,
2020-02-14 11:42,1689,13.02,23.65,93.3,,,
2020-02-14 11:42,1690,13.01,23.65,93.3,,,
2020-02-14 11:42,1691,13.01,23.66,93.2,,,
2020-02-14 11:42,1692,13.01,23.68,93.2,,,
2020-02-14 11:42,1693,13.01,23.61,93.2,,,
2020-02-14 11:42,1694,13.01,23.65,93.3,,,
2020-02-14 11:42,1695,13.01,23.66,93.3,,,
2020-02-14 11:42,1696,13.01,23.68,93.3,,,
2020-02-14 11:42,1697,13.02,23.63,93.3,,,
2020-02-14 11:42,1698,13.01,23.6,93.3,,,
2020-02-14 11:42,1699,13.01,23.66,93.3,,,
2020-02-14 11:42,1700,13.02,23.7,93.3,,,
2020-02-14 11:42,1701,13.02,23.63,93.3,,,
2020-02-14 11:42,1702,13.02,23.61,93.3,,,
2020-02-14 11:42,1703,13.02,23.61,93.3,,,
2020-02-14 11:42,1704,13.02,23.71,93.3,,,
2020-02-14 11:42,1705,13.01,23.71,93.3,,,
2020-02-14 11:42,1706,13.02,23.61,93.3,,,
2020-02-14 11:42,1707,13.02,23.63,93.3,,,
2020-02-14 11:42,1708,13.01,23.61,93.3,,,
2020-02-14 11:42,1709,13.01,23.58,93.3,,,
2020-02-14 11:42,1710,13.01,23.56,93.3,,,
2020-02-14 11:42,1711,13.02,23.58,93.3,,,
2020-02-14 11:42,1712,13.02,23.65,93.3,,,
2020-02-14 11:42,1713,13.02,23.56,93.3,,,
2020-02-14 11:42,1714,13.02,23.68,93.3,,,
2020-02-14 11:42,1715,13.01,23.61,93.3,,,
2020-02-14 11:42,1716,13.01,23.6,93.3,,,
2020-02-14 11:42,1717,13.02,23.68,93.4,,,
2020-02-14 11:42,1718,13.02,23.68,93.3,,,
2020-02-14 11:42,1719,13.02,23.7,93.3,,,
2020-02-14 11:42,1720,13.02,23.66,93.4,,,
2020-02-14 11:42,1721,13.01,23.58,93.3,,,
2020-02-14 11:42,1722,13.01,23.56,93.4,,,
2020-02-14 11:42,1723,13.02,23.63,93.3,,,
2020-02-14 11:42,1724,13.01,23.63,93.4,,,
2020-02-14 11:42,1725,13.01,23.66,93.4,,,
2020-02-14 11:42,1726,13.02,23.54,93.3,,,
2020-02-14 11:42,1727,13.01,23.54,93.4,,,
2020-02-14 11:42,1728,13.02,23.58,93.3,,,
2020-02-14 11:42,1729,13.01,23.63,93.4,,,
2020-02-14 11:42,1730,13.01,23.66,93.4,,,
2020-02-14 11:42,1731,13.02,23.66,93.4,,,
2020-02-14 11:42,1732,13.01,23.68,93.4,,,
2020-02-14 11:42,1733,13.02,23.6,93.4,,,
2020-02-14 11:43,1734,13.01,23.63,93.4,,,
2020-02-14 11:43,1735,13.01,23.61,93.4,,,
2020-02-14 11:43,1736,13.02,23.54,93.4,,,
2020-02-14 11:43,1737,13.02,23.49,93.4,,,
2020-02-14 11:43,1738,13.02,23.61,93.4,,,
2020-02-14 11:43,1739,13.01,23.56,93.4,,,
2020-02-14 11:43,1740,13.01,23.58,93.4,,,
2020-02-14 11:43,1741,13.01,23.6,93.4,,,
2020-02-14 11:43,1742,13.02,23.63,93.4,,,
2020-02-14 11:43,1743,13.01,23.53,93.4,,,
2020-02-14 11:43,1744,13.01,23.56,93.4,,,
2020-02-14 11:43,1745,13.01,23.61,93.4,,,
2020-02-14 11:43,1746,13.01,23.53,93.4,,,
2020-02-14 11:43,1747,13.01,23.56,93.4,,,
2020-02-14 11:43,1748,13.01,23.51,93.5,,,
2020-02-14 11:43,1749,13.01,23.54,93.4,,,
2020-02-14 11:43,1750,13.01,23.63,93.4,,,
2020-02-14 11:43,1751,13.02,23.63,93.5,,,
2020-02-14 11:43,1752,13.01,23.56,93.4,,,
2020-02-14 11:43,1753,13.02,23.56,93.5,,,
2020-02-14 11:43,1754,13.02,23.58,93.4,,,
2020-02-14 11:43,1755,13.01,23.63,93.5,,,
2020-02-14 11:43,1756,13.02,23.61,93.5,,,
2020-02-14 11:43,1757,13.01,23.49,93.5,,,
2020-02-14 11:43,1758,13.01,23.56,93.5,,,
2020-02-14 11:43,1759,13.01,23.6,93.5,,,
2020-02-14 11:43,1760,13.01,23.61,93.5,,,
2020-02-14 11:43,1761,13.01,23.6,93.5,,,
2020-02-14 11:43,1762,13.01,23.58,93.5,,,
2020-02-14 11:43,1763,13.01,23.54,93.5,,,
2020-02-14 11:43,1764,13.01,23.56,93.5,,,
2020-02-14 11:43,1765,13.02,23.58,93.5,,,
2020-02-14 11:43,1766,13.01,23.56,93.5,,,
2020-02-14 11:43,1767,13.02,23.54,93.5,,,
2020-02-14 11:43,1768,13.01,23.54,93.5,,,
2020-02-14 11:43,1769,13.02,23.51,93.5,,,
2020-02-14 11:43,1770,13.01,23.56,93.5,,,
2020-02-14 11:43,1771,13.01,23.6,93.5,,,
2020-02-14 11:43,1772,13.01,23.6,93.5,,,
2020-02-14 11:43,1773,13.01,23.61,93.5,,,
2020-02-14 11:43,1774,13.01,23.51,93.5,,,
2020-02-14 11:43,1775,13.01,23.58,93.5,,,
2020-02-14 11:43,1776,13.01,23.53,93.5,,,
2020-02-14 11:43,1777,13.01,23.53,93.5,,,
2020-02-14 11:43,1778,13.01,23.51,93.6,,,
2020-02-14 11:43,1779,13.01,23.58,93.6,,,
2020-02-14 11:43,1780,13.01,23.6,93.6,,,
2020-02-14 11:43,1781,13.01,23.58,93.6,,,
2020-02-14 11:43,1782,13.01,23.51,93.5,,,
2020-02-14 11:43,1783,13.02,23.49,93.5,,,
2020-02-14 11:43,1784,13.01,23.61,93.6,,,
2020-02-14 11:43,1785,13.01,23.6,93.6,,,
2020-02-14 11:43,1786,13.01,23.58,93.6,,,
2020-02-14 11:43,1787,13,23.53,93.6,,,
2020-02-14 11:43,1788,13.01,23.51,93.6,,,
2020-02-14 11:43,1789,13.02,23.53,93.6,,,
2020-02-14 11:43,1790,13.01,23.46,93.6,,,
2020-02-14 11:43,1791,13.01,23.53,93.6,,,
2020-02-14 11:43,1792,13.01,23.54,93.6,,,
2020-02-14 11:43,1793,13.01,23.53,93.6,,,
2020-02-14 11:44,1794,13.01,23.53,93.6,,,
2020-02-14 11:44,1795,13.01,23.51,93.6,,,
2020-02-14 11:44,1796,13.01,23.51,93.6,,,
2020-02-14 11:44,1797,13.01,23.53,93.6,,,
2020-02-14 11:44,1798,13.01,23.53,93.6,,,
2020-02-14 11:44,1799,13.01,23.51,93.6,,,
2020-02-14 11:44,1800,13.01,23.51,93.7,,,
2020-02-14 11:44,1801,13.01,23.53,93.6,,,
2020-02-14 11:44,1802,13.01,23.53,93.6,,,
2020-02-14 11:44,1803,13.01,23.48,93.6,,,
2020-02-14 11:44,1804,13.01,23.51,93.6,,,
2020-02-14 11:44,1805,13.01,23.51,93.7,,,
2020-02-14 11:44,1806,13.01,23.56,93.7,,,
2020-02-14 11:44,1807,13.01,23.53,93.6,,,
2020-02-14 11:44,1808,13.02,23.49,93.6,,,
2020-02-14 11:44,1809,13.01,23.51,93.6,,,
2020-02-14 11:44,1810,13.01,23.54,93.7,,,
2020-02-14 11:44,1811,13.01,23.53,93.7,,,
2020-02-14 11:44,1812,13.01,23.51,93.7,,,
2020-02-14 11:44,1813,13.01,23.53,93.6,,,
2020-02-14 11:44,1814,13.01,23.49,93.7,,,
2020-02-14 11:44,1815,13.01,23.56,93.7,,,
2020-02-14 11:44,1816,13.01,23.53,93.7,,,
2020-02-14 11:44,1817,13.01,23.48,93.7,,,
2020-02-14 11:44,1818,13.01,23.51,93.6,,,
2020-02-14 11:44,1819,13.01,23.53,93.7,,,
2020-02-14 11:44,1820,13.01,23.49,93.7,,,
2020-02-14 11:44,1821,13.01,23.54,93.7,,,
2020-02-14 11:44,1822,13.01,23.51,93.7,,,
2020-02-14 11:44,1823,13,23.56,93.7,,,
2020-02-14 11:44,1824,13,23.46,93.7,,,
2020-02-14 11:44,1825,13,23.51,93.7,,,
2020-02-14 11:44,1826,13.01,23.49,93.7,,,
2020-02-14 11:44,1827,13,23.54,93.7,,,
2020-02-14 11:44,1828,13.01,23.51,93.7,,,
2020-02-14 11:44,1829,13,23.48,93.7,,,
2020-02-14 11:44,1830,13.01,23.48,93.7,,,
2020-02-14 11:44,1831,13.01,23.53,93.7,,,
2020-02-14 11:44,1832,13.01,23.54,93.7,,,
2020-02-14 11:44,1833,13.01,23.53,93.7,,,
2020-02-14 11:44,1834,13.01,23.54,93.7,,,
2020-02-14 11:44,1835,13.03,23.53,93.7,,,
2020-02-14 11:44,1836,12.98,23.56,93.7,,,
2020-02-14 11:44,1837,13,23.51,93.7,,,
2020-02-14 11:44,1838,12.99,23.51,93.7,,,
2020-02-14 11:44,1839,13.03,23.49,93.7,,,
2020-02-14 11:44,1840,13.01,23.53,93.7,,,
2020-02-14 11:44,1841,13.01,23.54,93.7,,,
2020-02-14 11:44,1842,13.02,23.49,93.7,,,
2020-02-14 11:44,1843,12.99,23.53,93.7,,,
2020-02-14 11:44,1844,12.99,23.54,93.7,,,
2020-02-14 11:44,1845,13.03,23.46,93.7,,,
2020-02-14 11:44,1846,13.02,23.51,93.7,,,
2020-02-14 11:44,1847,13.02,23.49,93.7,,,
2020-02-14 11:44,1848,13.03,23.44,93.7,,,
2020-02-14 11:44,1849,13.01,23.56,93.7,,,
2020-02-14 11:44,1850,13,23.49,93.7,,,
2020-02-14 11:44,1851,12.99,23.51,93.7,,,
2020-02-14 11:44,1852,13.01,23.49,93.7,,,
2020-02-14 11:44,1853,12.99,23.51,93.7,,,
2020-02-14 11:45,1854,13.02,23.53,93.7,,,
2020-02-14 11:45,1855,13.01,23.44,93.7,,,
2020-02-14 11:45,1856,12.98,23.56,93.7,,,
2020-02-14 11:45,1857,13,23.51,93.7,,,
2020-02-14 11:45,1858,13.01,23.39,93.7,,,
2020-02-14 11:45,1859,12.98,23.46,93.7,,,
2020-02-14 11:45,1860,13.01,23.48,93.7,,,
2020-02-14 11:45,1861,13,23.54,93.7,,,
2020-02-14 11:45,1862,13,23.41,93.7,,,
2020-02-14 11:45,1863,13.01,23.42,93.7,,,
2020-02-14 11:45,1864,13.01,23.42,93.7,,,
2020-02-14 11:45,1865,13,23.48,93.7,,,
2020-02-14 11:45,1866,13.01,23.49,93.7,,,
2020-02-14 11:45,1867,13,23.44,93.7,,,
2020-02-14 11:45,1868,13.01,23.44,93.7,,,
2020-02-14 11:45,1869,13.02,23.53,93.8,,,
2020-02-14 11:45,1870,13,23.53,93.7,,,
2020-02-14 11:45,1871,13,23.46,93.7,,,
2020-02-14 11:45,1872,13.01,23.48,93.7,,,
2020-02-14 11:45,1873,13,23.46,93.7,,,
2020-02-14 11:45,1874,13.01,23.42,93.8,,,
2020-02-14 11:45,1875,13,23.44,93.7,,,
2020-02-14 11:45,1876,13.01,23.42,93.7,,,
2020-02-14 11:45,1877,13,23.44,93.7,,,
2020-02-14 11:45,1878,13,23.48,93.7,,,
2020-02-14 11:45,1879,13,23.39,93.7,,,
2020-02-14 11:45,1880,13,23.48,93.8,,,
2020-02-14 11:45,1881,13,23.46,93.7,,,
2020-02-14 11:45,1882,13,23.51,93.8,,,
2020-02-14 11:45,1883,13.01,23.46,93.7,,,
2020-02-14 11:45,1884,13,23.39,93.7,,,
2020-02-14 11:45,1885,13,23.51,93.8,,,
2020-02-14 11:45,1886,13,23.44,93.7,,,
2020-02-14 11:45,1887,13.01,23.49,93.7,,,
2020-02-14 11:45,1888,13,23.46,93.7,,,
2020-02-14 11:45,1889,13,23.44,93.8,,,
2020-02-14 11:45,1890,13,23.44,93.8,,,
2020-02-14 11:45,1891,13,23.46,93.7,,,
2020-02-14 11:45,1892,13,23.44,93.7,,,
2020-02-14 11:45,1893,13,23.44,93.7,,,
2020-02-14 11:45,1894,13,23.42,93.7,,,
2020-02-14 11:45,1895,13.01,23.46,93.8,,,
2020-02-14 11:45,1896,13,23.48,93.7,,,
2020-02-14 11:45,1897,13,23.44,93.7,,,
2020-02-14 11:45,1898,13,23.51,93.7,,,
2020-02-14 11:45,1899,13,23.46,93.7,,,
2020-02-14 11:45,1900,13.01,23.44,93.7,,,
2020-02-14 11:45,1901,13.01,23.41,93.7,,,
2020-02-14 11:45,1902,13,23.42,93.7,,,
2020-02-14 11:45,1903,13,23.48,93.7,,,
2020-02-14 11:45,1904,13,23.44,93.7,,,
2020-02-14 11:45,1905,13,23.43,93.7,,,
2020-02-14 11:45,1906,12.99,23.41,93.7,,,
2020-02-14 11:45,1907,13.01,23.48,93.7,,,
2020-02-14 11:45,1908,13,23.49,93.8,,,
2020-02-14 11:45,1909,13.01,23.44,93.7,,,
2020-02-14 11:45,1910,13.01,23.46,93.7,,,
2020-02-14 11:45,1911,13,23.43,93.7,,,
2020-02-14 11:45,1912,13,23.48,93.7,,,
2020-02-14 11:45,1913,13.01,23.48,93.8,,,
2020-02-14 11:46,1914,13,23.44,93.7,,,
2020-02-14 11:46,1915,13,23.43,93.7,,,
2020-02-14 11:46,1916,13.01,23.44,93.7,,,
2020-02-14 11:46,1917,13.01,23.49,93.7,,,
2020-02-14 11:46,1918,13,23.44,93.7,,,
2020-02-14 11:46,1919,13,23.46,93.7,,,
2020-02-14 11:46,1920,13.01,23.48,93.7,,,
